name, latitude, longitude, elevation, time, comment, symbol, description
II098, -45.775299, 166.583438, 0.0, 2021-05-26 21:14:56+00:00
II099, -45.775434, 166.584889, 0.0, 2021-05-26 21:14:56+00:00
II100, -45.775681, 166.58607, 0.0, 2021-05-26 21:14:56+00:00
II101, -45.775793, 166.587408, 0.0, 2021-05-26 21:14:56+00:00
II102, -45.77623, 166.588619, 0.0, 2021-05-26 21:14:56+00:00
II103, -45.77664, 166.589832, 0.0, 2021-05-26 21:14:56+00:00
II125, -45.779502, 166.578799, 0.0, 2021-05-26 21:14:56+00:00
II126, -45.779685, 166.579807, 0.0, 2021-05-26 21:14:56+00:00
II127, -45.779688, 166.581132, 0.0, 2021-05-26 21:14:56+00:00
II128, -45.779542, 166.582384, 0.0, 2021-05-26 21:14:56+00:00
II129, -45.779441, 166.583618, 0.0, 2021-05-26 21:14:56+00:00
II130, -45.779124, 166.584863, 0.0, 2021-05-26 21:14:56+00:00
II131, -45.779489, 166.586224, 0.0, 2021-05-26 21:14:56+00:00
II132, -45.77969, 166.586767, 0.0, 2021-05-26 21:14:56+00:00
II133, -45.780126, 166.587154, 0.0, 2021-05-26 21:14:56+00:00
II134, -45.780939, 166.587511, 0.0, 2021-05-26 21:14:56+00:00
II135, -45.781149, 166.588361, 0.0, 2021-05-26 21:14:56+00:00
II136, -45.781084, 166.589604, 0.0, 2021-05-26 21:14:56+00:00
II137, -45.781714, 166.590574, 0.0, 2021-05-26 21:14:56+00:00
II138, -45.782242, 166.589561, 0.0, 2021-05-26 21:14:56+00:00
II139, -45.782803, 166.588493, 0.0, 2021-05-26 21:14:56+00:00
II140, -45.782842, 166.587253, 0.0, 2021-05-26 21:14:56+00:00
II141, -45.782741, 166.585939, 0.0, 2021-05-26 21:14:56+00:00
II142, -45.782734, 166.584705, 0.0, 2021-05-26 21:14:56+00:00
II143, -45.784046, 166.577001, 0.0, 2021-05-26 21:14:56+00:00
II144, -45.784158, 166.578352, 0.0, 2021-05-26 21:14:56+00:00
II145, -45.78359, 166.579138, 0.0, 2021-05-26 21:14:56+00:00
II146, -45.783264, 166.580694, 0.0, 2021-05-26 21:14:56+00:00
II147, -45.78223, 166.575769, 0.0, 2021-05-26 21:14:56+00:00
II148, -45.781856, 166.574732, 0.0, 2021-05-26 21:14:56+00:00
II149, -45.782035, 166.576139, 0.0, 2021-05-26 21:14:56+00:00
II150, -45.781952, 166.577551, 0.0, 2021-05-26 21:14:56+00:00
II151, -45.782419, 166.579119, 0.0, 2021-05-26 21:14:56+00:00
II152, -45.782607, 166.580216, 0.0, 2021-05-26 21:14:56+00:00
II153, -45.78258, 166.581493, 0.0, 2021-05-26 21:14:56+00:00
II157, -45.78078, 166.575924, 0.0, 2021-05-26 21:14:56+00:00
II158, -45.780954, 166.577255, 0.0, 2021-05-26 21:14:56+00:00
II159, -45.781077, 166.578476, 0.0, 2021-05-26 21:14:56+00:00
II173, -45.780417, 166.579221, 0.0, 2021-05-26 21:14:56+00:00
II174, -45.780808, 166.578018, 0.0, 2021-05-26 21:14:56+00:00
INI01, -45.77965, 166.578872, 0.0, 2021-05-26 21:20:33+00:00
INI02, -45.779754, 166.580558, 0.0, 2021-05-26 21:20:33+00:00
INI03, -45.779543, 166.582551, 0.0, 2021-05-26 21:20:33+00:00
INI04, -45.779529, 166.583736, 0.0, 2021-05-26 21:20:33+00:00
INI05, -45.779176, 166.584832, 0.0, 2021-05-26 21:20:33+00:00
INI06, -45.779692, 166.586792, 0.0, 2021-05-26 21:20:33+00:00
INI07, -45.780963, 166.587469, 0.0, 2021-05-26 21:20:33+00:00
INI08, -45.781228, 166.589446, 0.0, 2021-05-26 21:20:33+00:00
INI09, -45.781597, 166.590896, 0.0, 2021-05-26 21:20:33+00:00
INI10, -45.782166, 166.589479, 0.0, 2021-05-26 21:20:33+00:00
INI11, -45.782858, 166.588023, 0.0, 2021-05-26 21:20:33+00:00
INI12, -45.782721, 166.586714, 0.0, 2021-05-26 21:20:33+00:00
INI13, -45.782875, 166.585139, 0.0, 2021-05-26 21:20:33+00:00
INM1, -45.773538, 166.603015, 0.0, 2021-05-26 21:20:33+00:00
INM4, -45.783326, 166.583067, 0.0, 2021-05-26 21:20:33+00:00
INM7, -45.784091, 166.575246, 0.0, 2021-05-26 21:20:33+00:00
INT01, -45.774059, 166.600112, 0.0, 2021-05-26 21:20:33+00:00
INT02, -45.774085, 166.600096, 0.0, 2021-05-26 21:20:33+00:00
INT03, -45.776062, 166.599226, 0.0, 2021-05-26 21:20:33+00:00
INT04, -45.776907, 166.599373, 0.0, 2021-05-26 21:20:33+00:00
INT05, -45.780164, 166.596619, 0.0, 2021-05-26 21:20:33+00:00
INT06, -45.782671, 166.584069, 0.0, 2021-05-26 21:20:33+00:00
