-45.466099,167.154798,-45.466104,167.154785
-45.465911,167.155121,-45.465914,167.155112
-45.465781,167.155543,-45.465782,167.155535
-45.465702,167.155895,-45.46571,167.155888
-45.465265,167.155895,-45.465269,167.155882
-45.465166,167.15604,-45.465169,167.156033
-45.465138,167.156167,-45.465139,167.156164
-45.46488,167.156435,-45.464883,167.156434
-45.464812,167.156452,-45.464812,167.156441
-45.461975,167.149329,-45.46198,167.149328
-45.461847,167.149155,-45.461853,167.14915
-45.46114,167.148646,-45.461143,167.148635
-45.460628,167.148406,-45.460635,167.148393
-45.460276,167.148032,-45.460283,167.148021
-45.460149,167.14759,-45.460153,167.147586
-45.459701,167.148107,-45.459702,167.148106
-45.459531,167.148179,-45.459535,167.148175
-45.45907,167.148123,-45.459073,167.148121
-45.465762,167.152819,-45.465768,167.152811
-45.465755,167.152457,-45.465759,167.152454
-45.465653,167.152195,-45.465655,167.152183
-45.465648,167.15189,-45.465649,167.15189
-45.465433,167.15152,-45.465441,167.151515
-45.465066,167.151164,-45.465071,167.151157
-45.46521,167.150928,-45.465212,167.150925
-45.465062,167.15073,-45.465067,167.150722
-45.465055,167.150301,-45.465063,167.150288
-45.464916,167.150166,-45.464921,167.150162
-45.465061,167.149513,-45.465067,167.149507
-45.465018,167.149622,-45.465019,167.149614
-45.464874,167.149259,-45.464875,167.149258
-45.464807,167.148927,-45.464812,167.148919
-45.46456,167.148949,-45.464562,167.148945
-45.464264,167.148804,-45.464266,167.148797
-45.464004,167.148736,-45.464011,167.148734
-45.463761,167.148378,-45.463767,167.148375
-45.463719,167.15431,-45.463721,167.154303
-45.463505,167.153588,-45.463513,167.153583
-45.464019,167.153227,-45.464025,167.153222
-45.463447,167.15299,,
-45.464015,167.153633,-45.464019,167.153632
-45.458399,167.150725,,
-45.462147,167.152094,,
-45.459134,167.150921,,
-45.460451,167.151384,,
-45.4658,167.158333,-45.465808,167.158321
-45.466609,167.158812,-45.466616,167.1588
-45.467704,167.159761,-45.467709,167.159749
-45.464882,167.158134,-45.464889,167.158122
-45.468211,167.159905,-45.468212,167.159901
-45.469326,167.160425,-45.469327,167.160413
-45.486374,167.169442,-45.48638,167.169433
-45.486534,167.169273,-45.486534,167.169264
-45.48672,167.169621,-45.486723,167.169616
-45.486963,167.169717,-45.48697,167.169705
-45.487213,167.169619,-45.487218,167.169615
-45.487408,167.169713,-45.487412,167.169711
-45.487654,167.169766,-45.487658,167.169762
-45.487747,167.169544,-45.487754,167.169534
-45.48811,167.16964,-45.48811,167.169638
-45.488375,167.1695,-45.488382,167.169495
-45.488586,167.169466,-45.488587,167.169461
-45.488782,167.169129,-45.488786,167.16912
-45.488966,167.168791,-45.488967,167.168782
-45.489153,167.168562,-45.489153,167.168558
-45.489259,167.168213,-45.489261,167.168201
-45.489283,167.167782,-45.489284,167.167776
-45.48913,167.167453,-45.489132,167.167446
-45.489244,167.167018,-45.489245,167.167012
-45.489073,167.166443,-45.489081,167.166441
-45.489501,167.166076,-45.489503,167.166064
-45.489671,167.165737,-45.489674,167.165726
-45.489612,167.165397,-45.489612,167.165387
-45.489474,167.164898,-45.489478,167.164889
-45.489421,167.164246,-45.489427,167.164242
-45.489634,167.164024,-45.489641,167.164015
-45.490067,167.163833,-45.490072,167.163829
-45.490746,167.163937,-45.490752,167.163925
-45.491128,167.163578,-45.49113,167.163566
-45.491252,167.163578,-45.491256,167.163566
-45.49138,167.163368,-45.49138,167.163361
-45.490778,167.162099,-45.490784,167.162092
-45.490909,167.161715,-45.490917,167.161707
-45.490895,167.161255,-45.490903,167.161247
-45.490895,167.160731,-45.490903,167.160723
-45.490985,167.160183,-45.490992,167.160176
